"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"317";"blackdani";"841627";"300543";"194413";"377863";"14365442";"179142";"138110";"1.2970965";"0.18065958";"7375";"8409";"0.8770365";"3.5152152";"30617";"20384";"576633";"182817";"16396.469";"5601.748";"261233.61";"794";"30382"
"318";"T-REX-iV_";"281011";"68147";"44411";"177430";"6263243";"41768";"14425";"2.8955286";"0.20771539";"3190";"5058";"0.6306841";"2.6920016";"30585";"2309";"149728";"69148";"3056.0276";"603.61346";"63594.086";"508";"28733"
"319";"lllpepilll";"425059";"136984";"127926";"181098";"6890846";"123440";"70825";"1.7428874";"0.18228309";"3546";"4529";"0.7829543";"3.7010753";"30563";"14381";"363014";"9528";"12817.641";"2144.3242";"104480.99";"3892";"3681"
"320";"Rucadia";"444911";"140312";"121234";"199710";"4977021";"116881";"59071";"1.9786528";"0.21900403";"3545";"2601";"1.3629373";"5.3635817";"30502";"12610";"324126";"70137";"10120.179";"2475.9626";"85209.55";"3739";"3797"
"321";"junjun1206";"360336";"135799";"103092";"138439";"5021544";"96465";"73986";"1.3038278";"0.20446606";"2892";"2666";"1.0847712";"4.3054805";"30474";"29831";"168216";"104342";"9866.956";"2328.72";"90177.07";"15416";"12057"
"322";"skunkGSR";"675816";"272704";"207961";"228205";"11034411";"188555";"152390";"1.2373188";"0.18421157";"3939";"7461";"0.52794534";"3.6747735";"30394";"15878";"603089";"12198";"21044.441";"9219.192";"129734.195";"5243";"9014"
"323";"Don_Perrignon";"173549";"65396";"60265";"53945";"3324366";"56083";"38283";"1.4649583";"0.2891498";"1610";"2684";"0.59985095";"3.1323085";"30382";"32893";"93499";"12560";"6305.6733";"1688.8706";"45585.656";"1944";"2271"
"324";"La_B_O_R_I_C_U_A";"425848";"165506";"95298";"185127";"9543756";"84921";"111919";"0.75877196";"0.1825242";"3555";"7890";"0.45057034";"2.6772354";"30336";"21135";"307798";"32830";"13703.563";"7224.8853";"91276.93";"7012";"26737"
"325";"strongarmed";"457402";"225488";"140889";"126437";"8006823";"124898";"82321";"1.517207";"0.22399275";"3545";"6881";"0.5151867";"3.4275918";"30323";"9273";"414367";"615";"20182.146";"4319.0894";"63350.03";"1165";"1659"
"326";"SAWBILL";"108727";"36147";"46075";"31187";"3398997";"41943";"62675";"0.6692142";"0.23228985";"852";"2990";"0.28494984";"1.919278";"30285";"2542";"69774";"3125";"9983.019";"1192.1754";"6100.4272";"1550";"1451"
"327";"Colish";"463792";"173092";"132565";"179030";"6681863";"123620";"79184";"1.5611739";"0.18365699";"3646";"4469";"0.81584245";"4.1646347";"30259";"12215";"387283";"29421";"13804.104";"4786.1104";"64893.363";"3320";"1294"
"328";"Major_Woody_GotU";"32809";"1207";"18324";"13545";"477019";"17931";"10368";"1.7294561";"0.36942244";"185";"360";"0.5138889";"4.126754";"30240";"95";"2036";"144";"1652.4595";"145.822";"188.1597";"25";"269"
"329";"wexefx";"642945";"277603";"176550";"232940";"17459512";"167992";"135087";"1.2435838";"0.11252852";"6552";"20997";"0.3120446";"2.2094946";"30182";"16062";"546561";"28628";"17795.828";"3746.335";"241976.12";"6747";"14765"
"330";"Losvik";"-399647426";"-99848036";"-99899357";"-99889775";"5219924";"91730";"49345";"1.8589523";"0.18253978";"3499";"3928";"0.8907841";"-4593.7153";"30171";"57304";"-399808051";"48105";"6938.278";"3203.6082";"85785.12";"13813";"11232"
"331";"macchonk";"430052";"179697";"135508";"129785";"8247264";"123836";"60135";"2.0593";"0.17365083";"3406";"3663";"0.92983896";"3.1286883";"30153";"20494";"294434";"71485";"11359.501";"4172.1826";"188756.12";"4717";"8769"
"332";"Xterminator3000";"277466";"215223";"38933";"29162";"1505130";"35754";"17611";"2.0302083";"0.26507068";"1181";"857";"1.378063";"11.060812";"29952";"6024";"217788";"23702";"2276.0178";"1277.6007";"15257.048";"0";"0"
"333";"Alko_Qc";"120324";"41770";"52204";"33166";"2313192";"48308";"35139";"1.3747687";"0.27338153";"942";"1927";"0.48884276";"3.1209862";"29921";"16656";"66715";"4907";"5348.243";"1192.0519";"16473.854";"1782";"343"
"334";"castillo88";"355468";"134903";"115006";"117988";"6486412";"104605";"58561";"1.786257";"0.25571996";"2781";"4026";"0.6907601";"3.2881167";"29905";"27561";"181023";"76309";"10265.611";"3458.3174";"121515.18";"22406";"18264"
"335";"kukala";"199507";"77976";"71949";"59018";"4321316";"65717";"52954";"1.2410206";"0.2296536";"1733";"2989";"0.57979256";"2.7700868";"29894";"15770";"125464";"21865";"7875.15";"2135.1414";"46492.207";"2807";"3707"
"336";"joylei";"119418";"27374";"49036";"53633";"4779769";"46163";"63199";"0.73043877";"0.13502362";"1293";"4080";"0.31691176";"1.4990431";"29870";"7107";"52569";"25601";"10279.196";"1953.3088";"16874.697";"2874";"1397"
"337";"HURLS";"392261";"178245";"118437";"111662";"5474280";"112044";"62305";"1.7983147";"0.2573879";"2625";"3821";"0.68699294";"4.299316";"29852";"13668";"331506";"13389";"12446.712";"3107.7087";"37224.496";"1402";"2444"
"338";"BiGz_GrL88";"44403";"8379";"28884";"8912";"1122980";"28164";"24562";"1.1466492";"0.31559297";"213";"1311";"0.1624714";"2.3724198";"29796";"1192";"13213";"200";"3292.0437";"152.41382";"485.2818";"0";"2"
"339";"vtcadre";"453673";"243468";"97584";"125923";"7545254";"86654";"70759";"1.2246357";"0.21487768";"3585";"4720";"0.7595339";"3.6076162";"29691";"31879";"42329";"319730";"7158.333";"2679.7458";"118747.57";"6004";"24040"
"340";"ssbb_king";"347396";"123775";"129056";"123606";"8299975";"122273";"107396";"1.1385248";"0.2233552";"2819";"7046";"0.40008515";"2.511304";"29634";"7933";"287258";"11176";"17999.328";"1731.0347";"39073.64";"6003";"5392"
"341";"MuRdOc600";"105259";"34976";"29087";"43185";"1398259";"27063";"19015";"1.4232448";"0.3078142";"811";"866";"0.9364896";"4.516717";"29526";"21137";"20442";"33755";"3583.7825";"1811.17";"4592.1016";"278";"121"
"342";"yabba333";"54241";"14322";"35795";"7527";"2229221";"33820";"52073";"0.64947283";"0.19299366";"403";"2969";"0.13573594";"1.4599091";"29327";"4200";"14153";"6317";"5879.6504";"1053.1119";"1661.6405";"104";"140"
"343";"haha_not_again";"53308";"6668";"23665";"24707";"676430";"22698";"9973";"2.275945";"0.21230304";"380";"353";"1.0764873";"4.7284718";"29188";"6115";"11753";"3319";"1518.5496";"133.95781";"7852.5835";"172";"2761"
"344";"Celam07";"390650";"201217";"86222";"119138";"6023998";"80151";"71206";"1.1256214";"0.20166922";"2899";"5822";"0.49793884";"3.8909376";"29175";"28263";"289064";"29216";"8364.002";"1782.0106";"113885.25";"9562";"5370"
"345";"jcrack44";"47696";"8297";"30624";"10851";"1319345";"28497";"23678";"1.2035222";"0.26767382";"361";"1368";"0.2638889";"2.1690762";"29087";"2798";"7628";"1439";"3285.6257";"810.3645";"2483.6362";"5517";"1227"
"346";"wer999";"460912";"168699";"129581";"185182";"9725261";"121417";"97505";"1.2452387";"0.1610184";"3821";"6164";"0.6198897";"2.8435967";"29032";"5954";"389797";"20254";"15174.531";"5684.468";"130892.45";"1322";"14553"
"347";"xxthe1andonlyxx";"215303";"100828";"58439";"68290";"2834246";"55822";"44732";"1.247921";"0.20696957";"1340";"1802";"0.7436182";"4.5578895";"28948";"4938";"167714";"12881";"6525.753";"1843.4586";"20651.057";"792";"30"
"348";"cmm26red";"125641";"38492";"55283";"35427";"2618944";"49825";"21602";"2.3064995";"0.2833012";"1250";"2126";"0.58795863";"2.878435";"28914";"2490";"54085";"39632";"3934.488";"1830.7793";"42755.555";"-1";"521"
"349";"TheGoat808";"378033";"143437";"128689";"120743";"7578490";"116956";"72887";"1.6046208";"0.21357313";"2948";"5605";"0.52595896";"2.9929419";"28837";"14530";"276386";"37671";"15071.001";"3259.8582";"55298.29";"6352";"14257"
"350";"Old_Maven";"301026";"200081300";"68862";"-99844472";"3911636";"61231";"23514";"2.6040232";"0.28992003";"2344";"1629";"1.4389195";"4.617393";"28825";"5902";"183166";"57147";"6777.9907";"2008.9137";"64507.98";"1706";"24280"
"351";"GREMLIN888";"297429";"151832";"83743";"81762";"5561632";"77308";"78260";"0.9878354";"0.22676115";"2477";"4444";"0.55738074";"3.2087235";"28814";"13081";"229385";"13133";"10124.992";"4261.0757";"51911.54";"9628";"3388"
"352";"Mavrick1";"278458";"109130";"90999";"90576";"4593392";"83982";"58292";"1.4407123";"0.25545615";"1971";"2568";"0.76752335";"3.637286";"28803";"22547";"177021";"35384";"8701.721";"2806.6597";"74647.13";"8946";"5757"
"353";"jtfire006";"34430";"4944";"25744";"8393";"1216975";"24473";"24733";"0.9894877";"0.2579508";"154";"1222";"0.12602292";"1.6974877";"28755";"445";"4796";"320";"2375.3555";"972.82446";"1111.2197";"50";"64"
"354";"UnderTaker_RIP_";"33473";"2543";"19533";"12229";"601458";"18968";"13850";"1.3695307";"0.26823762";"184";"549";"0.33515483";"3.339186";"28755";"977";"3380";"182";"1581.8163";"497.10056";"472.72388";"0";"179"
"355";"p1tst0p";"1523040";"651544";"326943";"589624";"33884739";"280645";"387699";"0.72387344";"0.14806859";"13387";"18503";"0.7235043";"2.6968598";"28750";"123833";"984103";"279167";"65393.414";"36899.16";"306425.5";"21509";"85678"
"356";"oTAKE_A_PICTUREo";"30644";"1052";"17531";"12975";"459175";"17125";"10125";"1.691358";"0.29243216";"185";"360";"0.5138889";"4.0042253";"28681";"94";"1743";"39";"1507.402";"77.41104";"739.06525";"87";"0"
"357";"OpiumForEveryone";"169802";"94961";"48260";"32426";"2786823";"44965";"36931";"1.2175409";"0.22406426";"935";"2163";"0.43227";"3.6558187";"28657";"5122";"126882";"6574";"3792.827";"2409.8132";"51022.453";"1678";"889"
"358";"KDG1617";"62561";"23252";"32532";"10486";"1255994";"30831";"23587";"1.3071183";"0.27766952";"559";"705";"0.7929078";"2.9885972";"28597";"1846";"31721";"370";"2476.9766";"3000.4543";"2575.935";"27";"0"
"359";"HAN01";"33864";"4997";"19668";"10790";"678367";"19015";"13953";"1.3627894";"0.32898384";"379";"722";"0.5249308";"2.995193";"28551";"267";"4821";"225";"2005.4591";"247.21033";"868.3933";"0";"0"
"360";"LOSERcze";"696587";"260735";"194954";"282576";"14051982";"179575";"136442";"1.316127";"0.19909449";"5283";"7401";"0.7138225";"2.9743292";"28525";"24047";"544293";"77569";"20243.613";"5648.549";"128908.92";"3118";"19035"
"361";"davidcraig1981";"136990";"53914";"38393";"46927";"2113583";"34422";"31912";"1.0786538";"0.24810939";"1291";"1891";"0.68270755";"3.8888466";"28451";"6268";"4505";"96758";"5658.7983";"936.9779";"8998.818";"784";"224"
"362";"MICA99";"95194";"37753";"43993";"19629";"2329329";"41023";"42997";"0.9540898";"0.21121635";"590";"1722";"0.34262484";"2.4520538";"28431";"5504";"48744";"6143";"5223.4204";"1246.4579";"9258.91";"4460";"1912"
"363";"smashndash96";"246562";"109720";"67337";"83767";"5894403";"61280";"88140";"0.69525754";"0.16193752";"1889";"4021";"0.46978363";"2.5097911";"28422";"21669";"160122";"22819";"10716.629";"6185.6685";"41879.83";"9325";"4205"
"364";"xavi95";"187343";"76085";"66939";"51965";"3260182";"64463";"48707";"1.3234854";"0.22802168";"1144";"3761";"0.30417442";"3.447838";"28356";"7760";"138834";"8076";"6140.2847";"844.6568";"36470.44";"3059";"1258"
"365";"kamkam6";"410340";"154183";"135578";"149722";"7858482";"126827";"97714";"1.297941";"0.20072453";"3419";"7226";"0.47315252";"3.1329715";"28308";"12212";"342751";"19298";"18898.764";"1626.6309";"38735.6";"6055";"1716"
"366";"Daddybiizzzle";"28408";"98";"14666";"13891";"334588";"14358";"6374";"2.2525887";"0.32782134";"198";"168";"1.1785715";"5.094265";"28244";"0";"114";"0";"1214.9225";"66.43235";"7.6190224";"0";"50"
"367";"cece13016";"362047";"129920";"114334";"142931";"6616868";"109017";"79981";"1.3630363";"0.18878461";"2569";"4104";"0.62597466";"3.2829459";"28237";"42023";"257176";"18461";"9084.407";"2242.011";"150053.05";"5059";"11091"
"368";"Magus3156";"116923";"47517";"46206";"27091";"2216321";"41510";"27705";"1.4982855";"0.33330244";"957";"1699";"0.56327254";"3.1653266";"28114";"11055";"69316";"5809";"5941.5146";"1916.6969";"9404.268";"1369";"1260"
"369";"madbrooklynzoo";"35157";"3259";"19858";"12476";"776758";"19419";"14163";"1.3711078";"0.35416362";"196";"848";"0.23113208";"2.715672";"28060";"1369";"4666";"550";"2661.0903";"113.26119";"369.59314";"480";"32"
"370";"CinkCobra";"596212";"211088";"151190";"253308";"9388197";"136517";"82812";"1.6485171";"0.19165717";"4622";"5616";"0.8230057";"3.8103929";"28051";"26917";"339292";"144012";"17789.383";"3186.8787";"144334.08";"30692";"27248"
"371";"UrOnCM21";"285647";"99593";"54292";"137271";"5471065";"51571";"16692";"3.0895638";"0.3039794";"2068";"2352";"0.8792517";"3.1326296";"27989";"20";"206379";"29197";"4417.6772";"1078.6858";"58105.562";"0";"22062"
"372";"Malphador";"276733";"122190";"45618";"114504";"4708320";"42050";"45945";"0.91522473";"0.2976286";"2340";"2915";"0.80274445";"3.526519";"27926";"16500";"158275";"67745";"7946.0044";"4206.5386";"52326.133";"1247";"5040"
"373";"white_and_nerdy";"320954";"167445";"80202";"83175";"6789531";"69136";"64067";"1.0791203";"0.25789535";"2546";"5312";"0.47929215";"2.8363137";"27890";"90654";"169238";"27050";"14462.811";"4546.0015";"54577.453";"3046";"3076"
"374";"SWOMPDONKEY";"559211";"261634";"147892";"174714";"7499922";"135447";"60628";"2.2340667";"0.24567463";"4365";"3613";"1.2081373";"4.4737344";"27715";"28636";"435673";"54225";"11400.498";"4889.7925";"138392.02";"6536";"6426"
"375";"RichMasta";"527175";"219095";"144242";"190358";"8939185";"132997";"71204";"1.8678305";"0.22111301";"4580";"5485";"0.83500457";"3.5384097";"27522";"44073";"391032";"38845";"11368.09";"4783.0425";"128729.336";"12246";"13457"
"376";"BEEFY1234";"410185";"159782";"163706";"122164";"8386766";"152024";"96463";"1.5759825";"0.19349687";"3151";"8059";"0.39099145";"2.934516";"27406";"7844";"358143";"7260";"23203.592";"1871.772";"44683.76";"6687";"2845"
"377";"doche59";"655713";"340293";"164982";"181615";"7929526";"155031";"78618";"1.971953";"0.17167768";"3775";"4720";"0.7997881";"4.961555";"27364";"22697";"573920";"16023";"12074.737";"3258.2231";"170434.95";"10630";"5079"
"378";"achance";"378669";"158245";"90102";"139352";"6189731";"80566";"50380";"1.5991664";"0.26815072";"3389";"3954";"0.85710675";"3.6706185";"27359";"20201";"287470";"20987";"13622.4";"2267.678";"38105.145";"8755";"13897"
"379";"JoshP";"568545";"201469";"178271";"221323";"9084933";"166728";"114754";"1.4529166";"0.24361025";"4122";"5340";"0.77191013";"3.7548654";"27340";"13289";"503635";"9870";"23196.068";"2600.3264";"66174.39";"10424";"3987"
"380";"ShadowLinkN64";"354855";"121729";"96331";"148574";"5335758";"88418";"47059";"1.8788755";"0.2841819";"2854";"4510";"0.63281596";"3.9903047";"27314";"8800";"270758";"24425";"13352.364";"2399.1265";"51031.066";"10103";"13455"
"381";"DERlauteNINJA";"805546";"248845";"200313";"386790";"13554719";"191241";"133776";"1.4295614";"0.16270623";"6316";"6846";"0.9225825";"3.5657516";"27231";"59083";"537137";"152451";"15750.667";"4526.1846";"370993.5";"9607";"20037"
"382";"GULFWARVET-MIKE";"518941";"244795";"156044";"151569";"8948885";"145782";"96555";"1.5098338";"0.27892363";"3248";"6799";"0.4777173";"3.4793677";"27205";"13958";"459222";"11052";"22023.281";"4892.8154";"54959.953";"5191";"2313"
"383";"ADDICT_07";"1036298";"330526";"283186";"469302";"22517071";"265079";"156931";"1.6891437";"0.13248393";"8485";"9815";"0.86449313";"2.7613661";"27201";"27782";"911657";"51568";"25295.754";"6036.884";"566298.9";"6382";"11708"
"384";"vpm79";"303683";"153691";"76032";"101495";"5783167";"70077";"64012";"1.0947479";"0.28729874";"2929";"5224";"0.56068146";"3.1506922";"27184";"22101";"243758";"6090";"12257.388";"2453.791";"49363.055";"2213";"2337"
"385";"pepemacca";"27623";"47";"18031";"9816";"664149";"17050";"11389";"1.4970585";"0.38568658";"126";"770";"0.16363636";"2.4954941";"27054";"493";"72";"4";"2288.08";"108.97702";"188.22514";"0";"0"
"386";"GENERAL-BOSS-2U";"843700";"483779";"71837";"307018";"5995843";"68535";"37108";"1.8469063";"0.17878965";"6452";"2120";"3.0433962";"8.442849";"27043";"15279";"644230";"150293";"7270.8135";"3120.8596";"57845.17";"4285";"2570"
"387";"Dmac1991";"341831";"172120";"92944";"90735";"4553381";"87799";"45097";"1.9468923";"0.24339311";"2563";"3448";"0.74332947";"4.504315";"27008";"28532";"227561";"37754";"5879.188";"1203.96";"105328.01";"7183";"13793"
"388";"pranc2";"245427";"88340";"83722";"82760";"4720872";"74558";"60632";"1.2296807";"0.2644918";"1735";"3133";"0.55378234";"3.1192584";"26958";"25354";"154622";"22837";"12101.995";"3907.1382";"41270.14";"11316";"4340"
"389";"Lyss";"101611";"38873";"43926";"26028";"2705096";"40219";"53179";"0.7562948";"0.20886368";"602";"1548";"0.3888889";"2.2537684";"26957";"3223";"58398";"3972";"7367.952";"1339.9044";"6618.488";"5428";"3633"
"390";"DERIF";"897156";"326231";"291135";"312203";"15013494";"256413";"163979";"1.5636941";"0.1956634";"5885";"8528";"0.69007975";"3.5853984";"26947";"23936";"811049";"26676";"26625.312";"19393.031";"171569.75";"2525";"6023"
"391";"Fire_x_Ball";"333884";"156962";"86125";"107747";"4698343";"82237";"60098";"1.3683816";"0.21219675";"2137";"4260";"0.5016432";"4.263852";"26885";"16387";"273937";"10730";"8410.292";"2189.1304";"67207.31";"3341";"2604"
"392";"JPILE";"228836";"98172";"61558";"80153";"4996617";"57544";"71268";"0.8074311";"0.20111004";"1763";"3124";"0.5643406";"2.7478912";"26839";"22031";"125272";"48755";"9175.542";"5227.789";"78009.98";"2238";"3701"
"393";"paco_original";"480039";"205231";"116173";"185806";"9133371";"106086";"126170";"0.8408179";"0.15846796";"3504";"6695";"0.52337563";"3.153528";"26781";"27136";"363673";"46115";"16821.979";"5931.4463";"110455.35";"4965";"11369"
"394";"lewistar";"27372";"412";"15718";"11536";"425861";"15328";"9436";"1.6244171";"0.33767015";"162";"326";"0.4969325";"3.8564696";"26780";"96";"349";"147";"1472.4294";"57.92973";"190.07314";"0";"0"
"395";"gamestar3000";"168142";"65456";"57050";"55327";"3357438";"53223";"52683";"1.01025";"0.2397157";"1080";"1782";"0.6060606";"3.0048268";"26722";"7422";"121260";"5959";"8104.981";"1564.4446";"36816.043";"3044";"3735"
"396";"Rainin08";"37042";"5210";"21998";"10966";"724815";"21408";"15691";"1.364349";"0.37114665";"205";"773";"0.26520053";"3.0663273";"26711";"950";"7465";"9";"2204.4258";"43.690723";"397.0728";"342";"1565"
"397";"Demigawd";"145305";"68978";"49106";"35264";"2876996";"44882";"30835";"1.4555538";"0.22452153";"1685";"1933";"0.871702";"3.0303483";"26646";"12602";"70485";"31903";"5497.7554";"1981.1694";"22208.963";"2890";"779"
"398";"shadowman97";"809708";"384825";"163511";"293981";"17698441";"144845";"181612";"0.79755193";"0.25645605";"6090";"10796";"0.5640978";"2.745015";"26644";"16553";"746555";"4955";"39950.652";"8160.6177";"47707.105";"8598";"6403"
"399";"Jakdoneit";"842409";"253305";"281911";"358087";"17093974";"259919";"131225";"1.9807125";"0.23014";"6687";"10232";"0.6535379";"2.9568632";"26601";"45946";"670969";"76062";"33691.246";"5411.9204";"316612.22";"8759";"14072"
"400";"icio47";"333956";"196280";"83905";"74372";"5001410";"79724";"74144";"1.075259";"0.21112381";"1829";"4051";"0.45149347";"4.006342";"26561";"11215";"288737";"4811";"9792.706";"2466.7048";"45710.453";"1985";"647"
"401";"deepfriedsalmon";"305820";"147401";"64634";"106774";"6986930";"57694";"104277";"0.55327636";"0.21482888";"2406";"4765";"0.5049318";"2.6262178";"26500";"8517";"215705";"42556";"14108.698";"6994.645";"33434.13";"1751";"10791"
"402";"plumb79";"245471";"84072";"66613";"101414";"3952392";"61307";"44930";"1.3645003";"0.21901996";"1820";"2388";"0.762144";"3.7264166";"26484";"37637";"76467";"84559";"6577.411";"1933.1077";"55043.06";"15393";"4931"
"403";"ikuhiro";"279658";"193533";"55771";"37780";"4166001";"53205";"52215";"1.0189601";"0.19558273";"2142";"2821";"0.75930524";"4.0277185";"26450";"8242";"213331";"30669";"6583.3696";"3924.576";"64531.99";"458";"508"
"404";"VirtualNight";"-1999464105";"-999753644";"-999833289";"135071";"6373776";"-999841094";"1000048097";"-0.999793";"0.19060914";"2994";"4902";"0.6107711";"-18822.1";"26436";"69431";"-1999572395";"8312";"12489.328";"1456.7272";"94987.164";"3554";"557"
"405";"Jephaze";"1284544";"408642";"361568";"552138";"23103337";"324204";"210379";"1.5410473";"0.19392261";"9699";"13677";"0.70914674";"3.3359962";"26377";"64129";"972047";"191918";"42685.11";"17678.219";"307402.44";"13365";"16708"
"406";"DrPuck007";"332936";"133011";"102654";"110724";"4496939";"98791";"57766";"1.7101928";"0.2242626";"2236";"4296";"0.52048415";"4.442168";"26368";"7884";"271247";"19248";"8166.3945";"1607.8137";"60603.29";"3911";"4278"
"407";"M-E-M-O-888";"40547";"8213";"20747";"13268";"791761";"19547";"14865";"1.314968";"0.25488442";"237";"695";"0.3410072";"3.0726697";"26304";"193";"13936";"22";"2506.298";"440.52615";"677.3605";"75";"17"
"408";"jahvari6";"392906";"179399";"114717";"131457";"5726267";"111203";"103450";"1.0749444";"0.27307513";"2512";"3781";"0.66437453";"4.116881";"26287";"11975";"345527";"5516";"10623.604";"1708.1287";"49488.34";"2369";"1232"
"409";"Eitian";"940948";"439957";"216745";"319362";"13389791";"191417";"144107";"1.3282977";"0.24359995";"6496";"6645";"0.97757715";"4.216412";"26168";"18912";"820738";"35628";"25934.057";"17760.303";"87988.24";"12208";"27294"
"410";"Th4SinG3";"306247";"171463";"87266";"64467";"6582240";"79370";"81860";"0.9695822";"0.23288536";"2290";"3767";"0.6079108";"2.7915754";"26148";"18314";"208217";"40443";"9637.468";"7985.446";"50251.434";"7360";"5765"
"411";"AJENIOUS";"61302";"17125";"24531";"21737";"1353851";"23330";"20809";"1.1211495";"0.20032844";"395";"1033";"0.3823814";"2.7167835";"26065";"1986";"31062";"1964";"2918.6404";"847.3469";"15975.05";"194";"31"
"412";"TurkishF16";"399954";"148065";"112482";"158619";"5929397";"107364";"77771";"1.3805146";"0.22276476";"3043";"3716";"0.8188913";"4.047164";"26042";"25086";"319277";"16039";"10916.257";"1997.2107";"51016.32";"7433";"6077"
"413";"RED-HAND-OUCHSKI";"32039";"3219";"18047";"11617";"597265";"16869";"8961";"1.8824908";"0.35886294";"497";"516";"0.9631783";"3.2185712";"25972";"2937";"2119";"876";"1511.2583";"727.47064";"1644.1176";"135";"0"
"414";"thefitz";"143205";"74005";"45959";"28064";"2786439";"43250";"32546";"1.3288883";"0.26658955";"1153";"2228";"0.5175045";"3.0836132";"25960";"11318";"76545";"26245";"4590.495";"2613.7896";"37235.125";"1696";"1441"
"415";"vollfreak16";"406180";"126625";"105422";"191334";"8009838";"100831";"44196";"2.2814507";"0.21712705";"3643";"5836";"0.6242289";"3.0426085";"25927";"7859";"344061";"17026";"10806.388";"940.0526";"59226.918";"6988";"4319"
"416";"koorty";"584571";"275237";"121245";"218534";"10579756";"113858";"108746";"1.0470086";"0.15873975";"4355";"6339";"0.6870169";"3.315224";"25918";"15351";"500414";"39084";"15736.832";"6381.3643";"130109.336";"2447";"1357"
"417";"MiamiNights89";"275928";"205309";"28750";"41947";"740951";"27604";"559";"49.38104";"0.45852622";"1534";"253";"6.063241";"22.343824";"25913";"14788";"228470";"6757";"282.16464";"12.728747";"3654.1638";"0";"0"
"418";"cowboys50";"361334";"296573";"46736";"27876";"2388137";"43893";"32815";"1.3375895";"0.24849102";"1209";"2201";"0.5492958";"9.078222";"25883";"8315";"316377";"9894";"4284.6333";"1087.3057";"26634.914";"728";"137"
"419";"OSAMA_187";"385062";"137406";"101866";"163369";"4947212";"95632";"56435";"1.6945512";"0.17802185";"3316";"3137";"1.0570608";"4.6700487";"25835";"16982";"291614";"28978";"6479.6377";"3079.7747";"108260.82";"18303";"3350"
"420";"duroh691";"43776";"8655";"23328";"12833";"966776";"21839";"16778";"1.301645";"0.33411548";"393";"1243";"0.31617054";"2.7168238";"25831";"3216";"11381";"2591";"2296.1711";"565.5508";"1545.3773";"343";"414"
"421";"troy420";"544275";"304008";"138634";"125767";"8147393";"128119";"66099";"1.9382895";"0.20509638";"4801";"1791";"2.6806254";"4.0082145";"25803";"34576";"436065";"39315";"11181.632";"5352.48";"137789.19";"4387";"4129"
"422";"striker350z";"347602";"176023";"93614";"95362";"5153127";"88127";"57530";"1.5318443";"0.18722926";"2350";"4355";"0.5396097";"4.0472746";"25642";"25707";"284955";"3887";"11431.655";"1447.4508";"59958.98";"5165";"2246"
"423";"Darkkefka99";"330773";"103248";"131251";"116536";"6176380";"127234";"61603";"2.0653865";"0.13614395";"2446";"5543";"0.4412773";"3.2132707";"25635";"28415";"264432";"6743";"10340.538";"1762.5022";"117768.89";"4025";"1523"
"424";"lelmoussa";"534172";"361121";"109897";"84147";"4959892";"101866";"54224";"1.8786147";"0.20955501";"2539";"2990";"0.8491639";"6.461899";"25634";"30267";"441301";"24529";"8344.175";"3008.1082";"79386.32";"5898";"6543"
"425";"native_outlaw605";"243898";"99597";"55864";"98175";"5439631";"51528";"70994";"0.7258078";"0.18398601";"2054";"4918";"0.41764945";"2.690234";"25617";"18094";"85793";"104940";"9165.215";"2645.9973";"35953.848";"5423";"4031"
"426";"bucknasty26";"67057";"21505";"30711";"16996";"1891702";"28907";"28129";"1.0276583";"0.27616328";"464";"1519";"0.30546412";"2.1268783";"25575";"1540";"29940";"2869";"3223.3188";"814.8234";"4817.8594";"4789";"2344"
"427";"furet33";"469629";"239647";"124258";"126960";"6548325";"118518";"94578";"1.2531244";"0.23734868";"2212";"3985";"0.55508155";"4.3030453";"25478";"21516";"405586";"13764";"12317.779";"2760.896";"109352.17";"1661";"1624"
"428";"FuZuSa";"337570";"144952";"88719";"118353";"5320016";"84245";"44914";"1.8756958";"0.21417582";"2593";"3789";"0.6843494";"3.8071692";"25477";"11481";"261078";"27712";"8040.6045";"1176.212";"106647.04";"7908";"3914"
"429";"Jas-n";"107855";"42454";"39104";"30294";"2150762";"36195";"27363";"1.3227717";"0.26048326";"1005";"1508";"0.6664456";"3.0088403";"25470";"9926";"54226";"13825";"3758.326";"1716.5465";"19840.537";"1244";"3164"
"430";"Danger978";"36640";"7063";"22852";"8786";"934583";"21515";"15675";"1.3725678";"0.30288705";"448";"597";"0.7504188";"2.352279";"25454";"1202";"7719";"2265";"2053.8533";"418.28473";"2937.787";"0";"0"
"431";"enaz321";"378250";"157622";"103389";"141949";"7732975";"98546";"78332";"1.2580554";"0.14219071";"2851";"5108";"0.5581441";"2.9348342";"25350";"23228";"312744";"11545";"7813.606";"4303.704";"191166.88";"3361";"2022"
"432";"beachy437";"204776";"73691";"72801";"65913";"4686233";"68297";"56140";"1.216548";"0.29215676";"1557";"4709";"0.33064345";"2.6218414";"25342";"7372";"164853";"4264";"13128.679";"1806.358";"11936.429";"1605";"1340"
"433";"montee";"27673";"1429";"18160";"8462";"475870";"17029";"9904";"1.7194062";"0.32002276";"206";"320";"0.64375";"3.4891462";"25323";"129";"1823";"89";"1447.6211";"101.90827";"1086.613";"0";"309"
