"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"147";"ymnero";"383310";"182461";"68251";"140021";"5912359";"61730";"43841";"1.4080427";"0.13898791";"3139";"2894";"1.0846579";"3.8899193";"467";"6358";"130927";"239313";"8778.354";"3659.4382";"142334.95";"4064";"2181"
"148";"tennis9z9";"301153";"141154";"64901";"99617";"2886399";"60161";"31840";"1.8894787";"0.20923892";"2300";"1637";"1.4050092";"6.260112";"6395";"10526";"36153";"239264";"4668.911";"1449.3639";"52236.06";"2994";"5821"
"149";"Edzen-2001";"323129";"76229";"16394";"234157";"7724344";"13983";"35651";"0.392219";"0.13118418";"4893";"6797";"0.7198764";"2.5099528";"748";"10209";"69843";"238749";"4163.979";"1785.6478";"40504.2";"2006";"1574"
"150";"fricfrac";"245402";"132151";"46695";"68983";"3143489";"43009";"36438";"1.1803337";"0.21305566";"2424";"1996";"1.2144289";"4.6840053";"885";"761";"4783";"238090";"5173.7153";"4176.345";"21029.035";"301";"582"
"151";"Prosha";"337237";"130619";"74240";"141950";"6571715";"68171";"91635";"0.74394065";"0.19710894";"3638";"4902";"0.7421461";"3.0789862";"1054";"25561";"65479";"237600";"8003.884";"4172.51";"105138.62";"1285";"6258"
"152";"silent_echoes";"264954";"105764";"64254";"98489";"5075937";"53371";"31785";"1.6791254";"0.20090732";"3556";"3713";"0.9577161";"3.1318827";"511";"21039";"5641";"237295";"8924.663";"4789.1743";"67640.78";"109";"359"
"153";"KENICHI526";"1181363";"467911";"237991";"502063";"12254054";"226245";"54483";"4.15258";"0.17855929";"8090";"3005";"2.6921797";"5.7843533";"5532";"67084";"861835";"237191";"15352.881";"2486.628";"400079.1";"5750";"3971"
"154";"Pentex";"442053";"213968";"91200";"142327";"4933909";"79562";"50498";"1.5755476";"0.21022786";"3168";"2104";"1.5057034";"5.375693";"3519";"46505";"100287";"236993";"8790.585";"3472.9673";"62774.51";"9479";"45270"
"155";"ABB011";"502147";"212997";"145140";"154546";"4731435";"133300";"34176";"3.900398";"0.26562586";"3294";"2592";"1.2708334";"6.3677974";"6924";"23550";"197964";"236952";"5735.7397";"1929.3408";"101537.15";"8852";"27905"
"156";"viciouspixel";"299259";"120949";"78207";"103280";"6103182";"66824";"50670";"1.318808";"0.2699864";"3311";"5027";"0.6586433";"2.9419963";"216";"5370";"52113";"236153";"10832.4";"13049.134";"42566.95";"264";"5143"
"157";"SugaBee";"503733";"274751";"107389";"139159";"9029937";"89640";"101446";"0.8836228";"0.1627349";"4800";"5122";"0.9371339";"3.3470864";"3189";"18410";"191077";"235871";"15534.628";"7190.3975";"102807.516";"2557";"52629"
"158";"atmtb1";"357154";"158928";"37606";"168654";"5037043";"33585";"54372";"0.61768925";"0.157531";"3198";"4098";"0.78038067";"4.254329";"3074";"6050";"107952";"235628";"7732.026";"4088.8633";"85557.28";"1777";"2673"
"159";"BonesIII";"337789";"156116";"68638";"120151";"5376495";"61402";"61249";"1.002498";"0.19698605";"3053";"4236";"0.7207271";"3.7696195";"2799";"5720";"81810";"234686";"8437.804";"8005.8877";"38213.996";"556";"12218"
"160";"the-Besu";"677890";"243418";"168003";"309147";"10392516";"153609";"145152";"1.0582631";"0.23589422";"6146";"5780";"1.0633218";"3.9137204";"12931";"11370";"405298";"232899";"23229.479";"10539.927";"97058.24";"5824";"9568"
"161";"narutojn934";"1149866";"442696";"310914";"421272";"20585789";"274587";"235043";"1.1682415";"0.18102671";"6797";"7989";"0.85079485";"3.3514364";"6502";"10118";"899279";"230861";"35434.383";"19496.914";"311483.3";"663";"2443"
"162";"QuicksandSlowly";"276417";"75081";"28556";"175444";"5433999";"25843";"9617";"2.6872206";"0.184712";"4051";"3395";"1.1932254";"3.0520837";"45";"8372";"37101";"230030";"2656.4446";"1444.9857";"37541.258";"390";"479"
"163";"Dar-Dragon";"656017";"138596";"121092";"404641";"14624231";"108618";"47206";"2.3009362";"0.17041771";"7918";"9487";"0.83461577";"2.6914933";"2953";"55060";"309687";"229110";"7439.0586";"2388.8015";"140607.94";"3725";"55482"
"164";"MikalGreen";"426981";"158366";"70037";"211735";"5834757";"62845";"41137";"1.5277001";"0.25771236";"3831";"4460";"0.8589686";"4.390733";"7844";"11768";"164267";"228464";"8069.0464";"2340.1338";"57754.49";"8810";"5828"
"165";"Rapala19";"408077";"159338";"70919";"188813";"6836532";"63208";"60828";"1.0391268";"0.16592021";"3791";"5991";"0.6327825";"3.5814385";"12932";"35163";"123257";"228309";"8370.535";"5775.643";"83937.16";"1111";"7305"
"166";"Pumba0815";"298924";"107624";"32600";"163649";"4581300";"29267";"33314";"0.87851954";"0.16014796";"3115";"3300";"0.9439394";"3.9149237";"412";"10614";"57071";"227154";"4254.5317";"1827.6804";"53405.027";"597";"3076"
"167";"totoromilk";"404294";"161015";"85301";"172751";"5216271";"77619";"57380";"1.3527187";"0.1791822";"3480";"2985";"1.1658292";"4.6503797";"3422";"8750";"157545";"227023";"9841.307";"3831.8188";"75117.414";"2355";"5199"
"168";"uchiiiii";"358986";"151613";"85436";"128748";"5168288";"78500";"41072";"1.9112778";"0.20254491";"3034";"2810";"1.0797153";"4.167562";"3978";"19879";"88481";"226245";"8227.662";"2700.9963";"108106.164";"11934";"8469"
"169";"xLuckyLukex";"344179";"52504";"17715";"276270";"9331595";"16036";"8221";"1.9506143";"0.18854226";"5413";"6932";"0.78087133";"2.2129915";"102";"3147";"109478";"225913";"1940.5707";"1029.2893";"41212.383";"41";"5498"
"170";"nuendo33";"283975";"96405";"23751";"170093";"5446193";"21601";"21982";"0.9826676";"0.078535534";"4048";"5719";"0.70781606";"3.1285157";"430";"11818";"41546";"225894";"4640.201";"2061.4958";"76387.59";"983";"3304"
"171";"TRUEX1965";"847756";"231148";"155960";"471234";"16037501";"139536";"64078";"2.177596";"0.1375443";"8756";"7610";"1.1505914";"3.1716511";"466";"74187";"470392";"225206";"8572.29";"3585.2288";"283456.7";"7357";"70148"
"172";"AUDREYMARK";"362721";"169663";"57776";"138578";"6593909";"47484";"37030";"1.2823117";"0.13683692";"3228";"3457";"0.9337576";"3.3005097";"6";"3870";"127635";"225083";"9288.322";"7124.499";"82058.2";"1228";"4899"
"173";"karyo86";"629803";"173403";"192036";"275420";"14106697";"180118";"91231";"1.974307";"0.13677184";"4484";"5138";"0.8727131";"2.6787405";"566";"10519";"383264";"224110";"14331.692";"3876.1467";"452892.47";"6814";"4530"
"174";"zikenyade";"1042481";"285197";"345002";"438132";"26835321";"321314";"161691";"1.9872102";"0.1292804";"8311";"11622";"0.7151093";"2.3308408";"2006";"27851";"767602";"223202";"25826.057";"8966.337";"906511.44";"11575";"10245"
"175";"Cibeus";"281742";"90200";"59992";"136028";"6020611";"49092";"42091";"1.1663301";"0.16497387";"3539";"4879";"0.72535354";"2.8077748";"1941";"8880";"29763";"222675";"13125.829";"2798.5461";"48521.953";"7828";"10655"
"176";"zornjeff";"444187";"185147";"73290";"194224";"4614339";"65046";"24309";"2.6757991";"0.26984194";"3687";"552";"6.679348";"5.7757397";"9797";"38116";"136220";"222022";"5439.2437";"3209.5789";"79497.695";"35878";"2154"
"177";"luisfig";"494197";"84666";"41698";"378092";"14287584";"34935";"32252";"1.0831887";"0.21533878";"7606";"9767";"0.77874476";"2.0753558";"1886";"7504";"247407";"221699";"8105.655";"3237.728";"36277.793";"1214";"14487"
"178";"dissmay";"631999";"239787";"151799";"275984";"14628038";"140988";"165139";"0.8537535";"0.13168773";"5980";"10637";"0.56218857";"2.5922778";"35752";"28940";"324368";"221595";"22555.264";"7278.6743";"217859.36";"7186";"14158"
"179";"azasdomain";"245161";"135647";"42449";"72025";"4951605";"36855";"45698";"0.8064904";"0.15839355";"2981";"3775";"0.78966886";"2.9706852";"47";"3770";"16293";"221299";"5977.567";"5463.6494";"59892.758";"1187";"2565"
"180";"samsung400";"477628";"225032";"108056";"156234";"7216739";"94581";"81901";"1.154821";"0.16930193";"3994";"3489";"1.1447406";"3.9710014";"717";"28744";"212258";"221262";"12303.055";"7637.0415";"62440.633";"5858";"8789"
"181";"love-nectar";"1046352";"427886";"169061";"475148";"16172056";"159398";"104443";"1.5261722";"0.1912238";"9610";"12138";"0.79172844";"3.8820739";"17763";"16962";"759295";"220915";"16577.86";"6981.512";"144708.12";"5851";"25566"
"182";"War_Tiger";"366356";"156160";"88017";"125354";"3483553";"74657";"28846";"2.588123";"0.23878965";"2714";"1719";"1.5788249";"6.3100405";"4131";"6482";"21778";"220572";"6588.628";"1026.3776";"41283.383";"113174";"219"
"183";"AsaPW";"302459";"138371";"65620";"103381";"3806345";"59822";"40731";"1.4687093";"0.22240493";"2702";"2597";"1.0404313";"4.767708";"3345";"25884";"45704";"220291";"5764.9478";"2600.2397";"62111.508";"3331";"3904"
"184";"BabyGirl464";"498089";"206490";"91016";"207838";"10031128";"74624";"76748";"0.972325";"0.2592304";"4127";"5709";"0.72289366";"2.9792602";"489";"9519";"254773";"219328";"22884.082";"4037.7732";"105540.32";"10156";"3824"
"185";"Notarzt1974";"840061";"308538";"152972";"396635";"11792753";"136209";"105530";"1.2907135";"0.19106692";"6208";"5462";"1.13658";"4.2741213";"49731";"74862";"473563";"219310";"14159.781";"10012.894";"143535.02";"6091";"16504"
"186";"TORSTEN72";"479381";"207945";"69046";"215791";"6571546";"59073";"62402";"0.94665235";"0.19230719";"3894";"4092";"0.9516129";"4.3768787";"1976";"21087";"233155";"218999";"8086.6797";"8161.397";"80976.93";"1166";"2998"
"187";"Cokain6";"344700";"171667";"67453";"110827";"5575586";"60295";"42811";"1.4083997";"0.18230154";"3410";"3436";"0.9924331";"3.709386";"6021";"26407";"80039";"218898";"10696.037";"3892.5535";"101464.414";"4892";"8443"
"188";"Skeebo74";"375410";"200298";"42924";"138742";"4644708";"37554";"25184";"1.4911848";"0.23020096";"2991";"4768";"0.62730706";"4.8495193";"1762";"28314";"119717";"218892";"5960.8096";"4037.2336";"51301.203";"1637";"5088"
"189";"KB0YRK";"251270";"57931";"9565";"185347";"5688338";"8561";"9988";"0.85712856";"0.1958122";"3822";"5434";"0.7033493";"2.65037";"221";"5892";"22778";"218892";"1899.776";"1216.288";"23673.457";"1787";"1700"
"190";"Jezer29";"413386";"163479";"112134";"147559";"6886148";"103340";"74519";"1.3867605";"0.19984807";"3838";"4645";"0.8262648";"3.6018918";"24408";"45572";"81604";"218809";"9960.735";"2827.3606";"127402.234";"19848";"23145"
"191";"BB_BadBoy";"440722";"109050";"52425";"289696";"9862811";"48557";"39444";"1.2310364";"0.22708803";"6582";"7432";"0.8856297";"2.681114";"4945";"10734";"195895";"217309";"6466.2734";"2919.4255";"43680.43";"1685";"10154"
"192";"cowboy4855";"779711";"370697";"154782";"277490";"11370428";"140316";"136420";"1.0285589";"0.18930975";"6215";"5794";"1.0726614";"4.1144147";"19915";"68359";"444621";"216970";"16331.063";"8484.358";"194140.02";"10827";"19019"
"193";"speedbird11";"530033";"129158";"109116";"313331";"13340991";"97274";"86451";"1.1251923";"0.15792266";"6415";"10416";"0.6158794";"2.3837795";"1855";"14043";"291311";"216581";"14524.111";"3549.417";"197791.62";"1110";"5133"
"194";"Tommygunn1600";"336332";"92134";"33692";"215758";"6460130";"30710";"19281";"1.5927597";"0.17727797";"3969";"4982";"0.796668";"3.1237638";"1685";"4168";"112723";"215742";"3329.902";"1788.575";"85727.11";"324";"1690"
"195";"l_0WN_U_";"231524";"547";"196";"230783";"3674127";"196";"6";"32.666668";"0.050169986";"4632";"1051";"4.4072313";"3.780882";"0";"8542";"6798";"215684";"221.82286";"0.0";"15.827524";"500";"0"
"196";"La_Vaca";"700534";"159347";"233831";"323618";"20154730";"211179";"85084";"2.482006";"0.10472892";"6505";"8915";"0.7296691";"2.0854678";"348";"10360";"443344";"215612";"19216.795";"4460.0312";"797292.2";"7651";"23219"
"197";"kenny322";"316217";"136332";"59118";"124855";"6776923";"46102";"45752";"1.0076499";"0.15095872";"3624";"4639";"0.78120285";"2.7996511";"583";"9486";"76357";"215377";"12434.021";"3091.8215";"63080.574";"2654";"11760"
"198";"Nubbie4ever";"292258";"12085";"10356";"270715";"9376518";"8957";"4976";"1.8000402";"0.1719065";"5295";"7517";"0.70440334";"1.8701484";"9";"24635";"52453";"215061";"1438.8236";"167.80043";"16695.654";"0";"100"
"199";"hwh1126";"293947";"69573";"24722";"202925";"6094983";"22376";"19884";"1.1253269";"0.118047416";"4023";"4577";"0.87896";"2.893662";"936";"12107";"61150";"214945";"3305.336";"1867.9596";"56452.344";"1541";"3268"
"200";"DaSupremacy";"335776";"110130";"85832";"144096";"6143676";"80638";"45109";"1.7876256";"0.1938278";"2690";"3969";"0.67775255";"3.2792354";"6284";"10246";"100356";"214585";"8696.141";"2329.9307";"176471.1";"877";"3428"
"201";"sedoj";"286436";"48929";"28795";"213161";"6684484";"26747";"20805";"1.2856045";"0.158478";"4231";"5926";"0.71397233";"2.5710526";"213";"4034";"65574";"214564";"Infinity";"1194.4602";"90130.09";"133";"1918"
