"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"165";"TheBigHeadedButt";"1000015622";"1000007908";"3724";"4363";"297607";"3138";"3355";"0.93532044";"0.24320024";"149";"241";"0.6182573";"201611.31";"80";"0";"1000015380";"60";"718.3991";"275.46985";"1176.9512";"0";"102"
"166";"Silver_Fox731";"1000014712";"1000008134";"2933";"4086";"429289";"2633";"5002";"0.5263894";"0.18189286";"131";"370";"0.35405406";"139768.03";"94";"47";"1000014356";"13";"924.7047";"418.74545";"3056.1926";"71";"131"
"167";"Mhine_11";"1000010699";"1000004566";"3150";"3528";"580698";"2508";"4863";"0.51573104";"0.18196586";"118";"363";"0.32506886";"103325.04";"56";"18";"1000010622";"0";"1387.6139";"539.71686";"1367.1775";"3";"0"
"168";"DJxoxoxo1";"1000011083";"1000007520";"1244";"2879";"265141";"1010";"2027";"0.4982733";"0.1619039";"98";"270";"0.36296296";"226297.2";"143";"207";"1000010445";"106";"464.48718";"339.36252";"432.14804";"-3";"185"
"169";"GodofWH";"1000010381";"1000003185";"3802";"3700";"193610";"3624";"988";"3.6680162";"0.21598648";"76";"135";"0.56296295";"309904.56";"239";"480";"1000008959";"44";"392.69418";"14.033148";"1947.113";"591";"68"
"170";"avaleno6";"1000007999";"1000004244";"1821";"2220";"254189";"1598";"3471";"0.46038607";"0.16042577";"73";"200";"0.365";"236046.72";"27";"130";"1000007724";"0";"514.4491";"277.5737";"1452.7521";"118";"0"
"171";"xXFidgetManXx";"1000009609";"1000004674";"2378";"3953";"519926";"2064";"6053";"0.34098795";"0.11417214";"136";"362";"0.3756906";"115402.14";"51";"134";"1000007565";"1638";"916.6763";"754.3277";"2454.7192";"111";"110"
"172";"DAnTe--KiNG";"1000006775";"1000003679";"1949";"1545";"114352";"1846";"1493";"1.2364367";"0.17621917";"48";"116";"0.41379312";"524699.25";"566";"258";"1000005697";"112";"279.87524";"27.53181";"1092.6707";"14";"128"
"173";"JACK--MATADOR--";"1000003196";"1000001353";"849";"1186";"119991";"754";"1378";"0.5471698";"0.13528";"30";"132";"0.22727273";"500039.1";"168";"135";"1000002620";"224";"176.88559";"60.284508";"607.31866";"37";"12"
"174";"ReDismembered";"1000003393";"1000001421";"936";"1248";"42906";"835";"204";"4.0931373";"0.15880956";"26";"34";"0.7647059";"1398410.6";"137";"263";"1000002446";"0";"69.93413";"10.50328";"742.2207";"97";"450"
"175";"MorrisFam_";"1000002057";"1000000221";"1046";"820";"60972";"944";"258";"3.6589148";"0.18794608";"20";"58";"0.3448276";"984060.25";"100";"161";"1000001354";"14";"42.174793";"10.015475";"1526.869";"428";"0"
"176";"UnknownToIiF3";"1000001069";"1000000449";"266";"444";"29337";"1000256";"144";"6946.222";"0.15917309";"18";"27";"0.6666667";"2045201.1";"2";"0";"1000001067";"0";"40.35912";"5.19053";"484.79416";"0";"0"
"177";"UniqeGoddess";"1000001627";"1000000339";"729";"574";"19093";"685";"281";"2.4377224";"0.24178107";"8";"14";"0.5714286";"3142518.0";"532";"2";"1000000890";"0";"52.283733";"12.588978";"91.71588";"203";"0"
"178";"SolarDjangoX";"1000000550";"1000000288";"51";"235";"20210";"47";"247";"0.1902834";"0.1270401";"9";"14";"0.64285713";"2968829.0";"3";"0";"1000000547";"0";"30.550144";"41.193146";"62.22047";"0";"0"
"179";"a-z_nworezqilloo";"1000000537";"1000000231";"220";"282";"41219";"198";"566";"0.34982333";"0.13126428";"18";"39";"0.46153846";"1455640.1";"7";"0";"1000000528";"0";"74.040184";"48.081036";"245.81366";"2";"0"
"180";"DAD_1_only";"1000000485";"1000000244";"89";"207";"48105";"75";"557";"0.13464992";"0.13520618";"11";"53";"0.20754717";"1247272.2";"0";"0";"1000000476";"9";"71.0399";"64.64615";"45.388844";"0";"0"
"181";"Raiden-Rx3";"1000000621";"1000000267";"91";"292";"21588";"90";"338";"0.2662722";"0.19460939";"9";"13";"0.6923077";"2779323.8";"0";"0";"1000000409";"212";"42.658607";"15.978697";"301.67825";"0";"0"
"182";"BLACKSTEEL718";"1000000377";"1000000250";"111";"131";"65883";"87";"744";"0.116935484";"0.11122086";"21";"73";"0.28767124";"910705.6";"-1";"1";"1000000377";"0";"106.47834";"76.08683";"83.80481";"0";"0"
"183";"Leechie123";"1000000277";"1000000135";"33";"129";"15163";"32";"248";"0.12903225";"0.14788821";"4";"12";"0.33333334";"3957001.8";"0";"0";"1000000273";"4";"32.611057";"34.277874";"15.794408";"0";"0"
