"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"48";"blagueur";"2813418";"1894097";"421584";"584491";"18724539";"381456";"272860";"1.3979917";"0.26321957";"9603";"5796";"1.6568323";"9.01518";"67426";"9264";"2722702";"9955";"55451.8";"10129.592";"35264.58";"523";"3548"
"49";"EternaL_NZ";"1098094";"582028";"72641";"453636";"9655955";"66603";"47156";"1.4123971";"0.27052742";"9519";"5074";"1.8760347";"6.823317";"11098";"12682";"785358";"272285";"13199.087";"4770.8687";"69609.445";"10288";"6383"
"50";"hellsbringer2008";"1183776";"690800";"241429";"305443";"16715097";"211024";"228629";"0.92299753";"0.22801358";"9480";"6906";"1.3727194";"4.249246";"7361";"9931";"1142147";"6637";"46498.543";"24267.092";"64188.33";"10497";"7203"
"51";"cultureshock";"582320";"305530";"126754";"156559";"23466658";"100322230";"-99917929";"1.00322232E8";"0.115812644";"9428";"10952";"0.86084735";"1.488887";"22033";"46592";"325449";"162669";"41107.418";"36732.473";"140015.25";"11422";"14155"
"52";"met78";"1267619";"532463";"277403";"468997";"15984885";"246510";"110935";"2.222112";"0.1883066";"9394";"9487";"0.9901971";"4.758066";"196";"63514";"373364";"800364";"21559.307";"4430.0654";"315345.06";"2992";"27189"
"53";"o_chogan_o";"430349";"408";"239";"429821";"21743033";"223";"1309";"0.17035905";"0.11015255";"8990";"15912";"0.5649824";"1.1875501";"0";"3907";"214012";"158971";"26.632975";"6.9295855";"1052.7864";"950";"52509"
"54";"bobyfrend";"877478";"344723";"90450";"456848";"15084580";"82156";"72890";"1.1271231";"0.14531265";"8937";"10892";"0.82051045";"3.4902318";"3538";"25348";"417038";"398468";"13480.003";"7995.0483";"202504.61";"1531";"31555"
"55";"JOEY2276";"894061";"339875";"214102";"392103";"17914918";"389284";"119508";"3.2573886";"0.18991697";"8818";"17672";"0.49898145";"2.9943569";"10103";"339116";"453031";"70029";"30800.408";"13307.134";"105976.805";"10307";"11475"
"56";"Fang22";"1310024";"685808";"317590";"398525";"19982982";"293957";"298350";"0.9852757";"0.19152586";"8799";"7891";"1.1150678";"3.933419";"103284";"13379";"1180499";"7376";"43330.977";"29758.357";"167507.6";"3605";"1881"
"57";"PapaTheKiller";"957034";"345289";"136995";"499931";"14919690";"125183";"95384";"1.3124108";"0.19321017";"8770";"9725";"0.9017995";"3.8487422";"3610";"24601";"546919";"358914";"13346.758";"7261.2554";"194751.22";"5542";"17448"
