"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"25";"Jugg_SIayer";"2000009434";"1000005996";"1000000821";"2671";"59354";"1000000780";"589";"1697794.1";"0.21314284";"122";"49";"2.489796";"2021777.2";"228";"2000000168";"8817";"114";"114.47519";"8.466978";"1023.16077";"0";"107"
"26";"ReXCiTyMoDz-";"1600000460";"800000195";"800000036";"236";"5016";"44000034";"28";"1571429.8";"0.091307715";"3";"4";"0.75";"1.9138762E7";"0";"800000051";"800000409";"0";"8.536784";"0.35020956";"78.8747";"0";"0"
"27";"Wafflemix";"190000";"100000";"100000";"0";"47";"1550000";"0";"1550000.0";"0.0";"0";"0";"0.0";"242553.19";"0";"0";"190000";"0";"0.03468172";"0.0";"0.0";"0";"0"
"28";"SICK_is_SICK";"2000003338";"1000001304";"1000001142";"1022";"86268";"1000001043";"689";"1451380.2";"0.2250791";"37";"74";"0.5";"1391016.4";"160";"2000000124";"2489";"98";"160.67532";"16.77444";"257.1389";"292";"175"
"29";"agix13";"5005786";"562";"5005001";"229";"2458";"5005001";"7";"715000.1";"185.9163";"34";"2";"17.0";"122191.68";"0";"0";"5005786";"0";"8.17008";"0.0";"0.0";"0";"0"
"30";"HeX_0x00";"1002077842";"3149559173";"3148185243";"991";"110033";"956930123";"1535";"623407.25";"0.16468136";"54";"159";"0.33962265";"546424.0";"30";"1000700016";"1377690";"3";"265.9669";"5.839447";"313.06354";"103";"0"
"31";"SwiffaSweepa";"2000830";"1000079";"1000489";"271";"20057";"100000477";"187";"534761.94";"0.99840975";"4";"29";"0.13793103";"5985.4316";"175";"93";"2000562";"0";"40.41899";"0.72439104";"329.2468";"0";"0"
"32";"LlCKtheCLlT";"2000037155";"1000013031";"1000008872";"16280";"442911";"1000008572";"2310";"432904.16";"0.25361767";"229";"168";"1.3630953";"270939.8";"4893";"2000000276";"25430";"3320";"639.84186";"79.44103";"9756.675";"341";"2895"
"33";"LegendCaspar";"244389";"-999772560";"1000007038";"10713";"335527";"1000006539";"2745";"364301.1";"0.1785732";"407";"258";"1.5775194";"43.702415";"1839";"224";"239983";"781";"564.0538";"66.263626";"5482.1655";"272";"1290"
"34";"TeCHNiiCiAN";"4682288648";"11319743";"4670963546";"5683";"214700";"387320866";"1381";"280464.06";"1.4223493";"295";"178";"1.6573033";"1308511.0";"205";"66";"4682288173";"0";"276.06506";"143.91434";"5090.2305";"84";"120"
"35";"MaddoxZeroQ";"2000007994";"1000004581";"1000002267";"1575";"250526";"1000002110";"3702";"270124.8";"0.17948373";"80";"402";"0.19900498";"478994.12";"324";"2000000000";"7137";"195";"411.5405";"197.61987";"3502.1597";"66";"272"
"36";"JaMCiTyMoDz-";"84504800";"83372561";"1131658";"705";"28300";"67576986";"272";"248444.8";"0.16009222";"24";"31";"0.7741935";"179162.12";"10000085";"50575049";"13373202";"10000094";"51.923485";"4.163283";"337.04175";"556370";"0"
"37";"AncientOracIe";"121619444369";"173912769355";"-5053691160";"7032";"171450";"100269144";"458";"218928.27";"0.1942334";"600";"180";"3.3333333";"4.2561488E7";"1181046";"752";"121618261871";"599";"473.10367";"20.42424";"725.4926";"0";"101"
"38";"WDB_CyBeRGhoST";"20004487";"10004205";"10000117";"182";"5486";"10000106";"50";"200002.12";"0.999696";"7";"10";"0.7";"218787.69";"0";"0";"20004379";"0";"13.420774";"2.3694278E-38";"14.639581";"0";"108"
"39";"THEVESSELOFHELL";"-299718754";"278070";"-99999150";"-99997575";"57864";"100000829";"500";"200001.66";"0.18452863";"126";"61";"2.0655737";"-310782.6";"94";"789";"-299719641";"0";"123.21614";"4.847334";"268.26572";"4";"0"
"40";"TeoShN";"572950145";"286610552";"286333968";"286337439";"252215";"286333820";"1787";"160231.58";"0.21099429";"118";"198";"0.5959596";"136300.4";"675";"218";"572946748";"1737";"276.64676";"72.09292";"2653.647";"216";"551"
"41";"REXCiTyMoDz";"2698124";"2275901";"421700";"593";"38123";"204887772";"1399";"146453.02";"0.109884456";"24";"81";"0.2962963";"4246.4507";"26";"2421344";"276715";"31";"72.65017";"7.656209";"565.47437";"8";"0"
"42";"FedoraKing4Lyfe";"5898397407";"5898082843";"311254";"4863";"186902";"384729010";"3317";"115987.05";"0.17855194";"197";"291";"0.67697597";"1893526.1";"507";"111";"5898396549";"0";"410.52438";"19.751131";"2383.242";"210";"30"
"43";"KrAzYkAiTliN187";"5000078895";"3000027062";"2000029703";"24553";"1578240";"2000026874";"19176";"104298.44";"0.15084524";"526";"963";"0.54620975";"190088.16";"7073";"4000000873";"1000063787";"2184";"3527.0063";"539.7684";"21149.059";"1873";"3105"
"44";"crispybitz";"178660";"-107231900";"1030155822";"2943";"264545";"322196386";"3540";"91015.93";"0.1766854";"94";"334";"0.28143713";"40.520893";"23";"234";"177963";"295";"470.48532";"128.52277";"3369.3962";"87";"58"
"45";"MostBunnies";"30001165";"20000708";"10000290";"346";"34723";"100000277";"1124";"88968.22";"0.99959624";"13";"45";"0.2888889";"51840.848";"158";"8";"30000902";"0";"25.471298";"7.993382";"175.74332";"0";"97"
"46";"WDB_BashModders";"12775162";"2575145";"10200032";"4";"8225";"10200026";"115";"88695.875";"0.14467698";"2";"7";"0.2857143";"93192.67";"0";"0";"12775162";"0";"13.833772";"4.024462";"3.2822514";"0";"0"
"47";"smartbellz";"1010946824";"809832";"1010115661";"22679";"898464";"1010124961";"14535";"69496.05";"0.22718374";"583";"628";"0.92834395";"67511.67";"715";"501284";"1010442583";"459";"2023.9845";"66.25904";"11372.543";"896";"887"
