"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"150";"gr8tiger";"318067";"128986";"84626";"113368";"5257755";"75660";"51748";"1.4620855";"0.19359665";"2453";"4062";"0.6038897";"3.62969";"10599";"20966";"139817";"93404";"6904.0312";"2940.8088";"107880.75";"20900";"32381"
"151";"redsnappr";"504569";"213194";"114670";"188826";"7507329";"100226";"81169";"1.2347817";"0.1871232";"3522";"4667";"0.75466037";"4.0326114";"6362";"43686";"249368";"146309";"11003.881";"5148.1045";"92463.07";"26692";"32152"
"152";"cthammer";"573781";"190570";"40644";"349710";"13747358";"35788";"35434";"1.0099905";"0.10477256";"7582";"10183";"0.7445743";"2.5042527";"314";"18908";"254807";"264669";"5513.6685";"4034.694";"108304.336";"3123";"31960"
"153";"crazywindsurfer";"75864";"40296";"18888";"19808";"1630699";"13967";"18276";"0.7642263";"0.1368406";"664";"1076";"0.61710036";"2.791343";"267";"16268";"18688";"7656";"2538.0137";"2249.6992";"14293.919";"1239";"31746"
"154";"KamikOzzie";"316436";"63284";"131134";"126987";"8193016";"123286";"33699";"3.6584468";"0.13967954";"2759";"4232";"0.6519376";"2.3173592";"557";"2439";"270960";"10007";"4660.5015";"11343.712";"251262.3";"797";"31676"
"155";"bobyfrend";"877478";"344723";"90450";"456848";"15084580";"82156";"72890";"1.1271231";"0.14531265";"8937";"10892";"0.82051045";"3.4902318";"3538";"25348";"417038";"398468";"13480.003";"7995.0483";"202504.61";"1531";"31555"
"156";"CIGAR1";"476443";"169181";"148101";"166812";"7867006";"134456";"77109";"1.7437135";"0.1823441";"2888";"3066";"0.9419439";"3.6337306";"10872";"16421";"378752";"32163";"10358.549";"4912.983";"182934.8";"7090";"31145"
"157";"Fireblade-RR2";"467655";"221690";"98332";"158236";"9744623";"84245";"84549";"0.99640447";"0.16418529";"5601";"7493";"0.7474977";"2.8794649";"1671";"19124";"106092";"287809";"13279.991";"9085.612";"89076.016";"22102";"30857"
"158";"Dynomike29";"770947";"328423";"218699";"248684";"15462946";"197219";"147286";"1.3390207";"0.20125242";"6870";"9816";"0.69987774";"2.9914622";"3073";"20764";"505698";"204135";"20053.547";"14864.149";"252468.17";"6527";"30750"
"159";"Mixmm";"348507";"163635";"92040";"102317";"7584113";"74526";"62549";"1.1914818";"0.21432711";"3056";"4125";"0.7408485";"2.7571347";"670";"26226";"241694";"44985";"12648.299";"8564.612";"66585.71";"4189";"30743"
"160";"DAMN-IT-MAN-";"431435";"117108";"39137";"280331";"9195041";"36356";"23488";"1.5478542";"0.16820215";"5297";"5798";"0.9135909";"2.815224";"90";"7748";"248515";"143912";"4644.8345";"2858.1807";"106801.29";"451";"30719"
"161";"fredsmoke8";"412406";"182168";"110839";"124953";"6852154";"93648";"68288";"1.3713683";"0.20116639";"3020";"3345";"0.9028401";"3.6111796";"354";"33904";"309161";"26269";"11164.911";"5886.119";"73646.95";"12041";"30677"
"162";"asos_069";"205867";"68470";"67416";"75276";"4208049";"60904";"18678";"3.2607346";"0.17386074";"1808";"3727";"0.48510867";"2.9353318";"1146";"19157";"85502";"54200";"2754.2336";"1200.8627";"130950.69";"15209";"30653"
"163";"kipper16";"483338";"152219";"164271";"184005";"8567359";"149083";"86512";"1.7232639";"0.23461023";"4127";"4793";"0.8610474";"3.3849733";"36685";"44881";"293027";"57905";"11555.022";"7287.6323";"166878.45";"20204";"30636"
