"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"58";"DamnYouNeed2GoML";"102034";"79697";"19811";"2527";"121461";"19808";"10";"1980.8";"0.7039061";"252";"7";"36.0";"50.40334";"0";"0";"101434";"600";"6.0114927";"7.796448";"54.36577";"0";"0"
"59";"Megaman80";"275504";"213709";"24012";"38296";"572832";"23686";"630";"37.596825";"0.8072276";"1330";"37";"35.945946";"28.857046";"11830";"4488";"249035";"9792";"130.81146";"18.164696";"2948.3184";"219";"140"
"60";"WawltBabyLove";"275332";"207316";"25585";"42487";"646723";"24164";"627";"38.539074";"1.5545162";"1380";"39";"35.384617";"25.544043";"2081";"5080";"260635";"7457";"179.22166";"69.50843";"3991.0518";"0";"79"
"61";"LoStraniero91";"275478";"216961";"23253";"35360";"526737";"23154";"642";"36.065422";"0.88780564";"1160";"33";"35.151516";"31.37938";"2132";"3554";"234754";"35038";"144.22913";"6.620069";"2816.439";"0";"0"
"62";"GU3RR1LL3RO_PR";"2534";"607";"7";"1963";"1638";"6";"3";"2.0";"0.22934233";"35";"0";"35.0";"92.82052";"0";"0";"2534";"0";"5.885195";"0.0";"3.4929917";"0";"0"
"63";"Iurchumz";"1602";"0";"2";"1600";"2318";"1";"0";"1.0";"0.15384616";"34";"1";"34.0";"41.46678";"0";"0";"1602";"0";"0.32439104";"0.0";"0.22107024";"0";"0"
"64";"T_Fernandes_Nov";"10473";"537";"3398";"6602";"39778";"3391";"49";"69.20408";"0.31811827";"227";"7";"32.42857";"15.797174";"1783";"7564";"1022";"3";"72.48743";"1.1022049";"176.35406";"0";"101"
"65";"YaBoySheckless";"811134";"405061";"400325";"5773";"70445";"600311";"94";"6386.287";"0.21048063";"192";"6";"32.0";"690.8658";"0";"800115";"6527";"4492";"35.97965";"2.1163511";"145.03136";"0";"0"
"66";"xenemyyomama21x";"9083";"8507";"0";"576";"6019";"0";"0";"0.0";"0.0";"32";"0";"32.0";"90.54328";"0";"0";"9083";"0";"1.3493799";"0.0";"213.70454";"0";"0"
"67";"Lucifers-hammer7";"11214";"214";"264";"10770";"22408";"241";"115";"2.095652";"0.20186594";"220";"7";"31.428572";"30.026775";"7";"80";"11095";"8";"13.743925";"2.870451";"264.3646";"24";"0"
"68";"x-Stunnz";"34229611";"17369108";"16857181";"16846350";"22031";"16921173";"16843100";"1.0046352";"0.2922179";"310";"10";"31.0";"93222.13";"146";"0";"34229465";"0";"62.222485";"7.933338";"218.91982";"0";"0"
"69";"SnakeBelly95";"3128";"1368";"623";"1231";"50116";"571";"349";"1.6361032";"0.23565735";"31";"1";"31.0";"3.744912";"0";"0";"3128";"0";"50.264366";"114.04018";"891.93005";"0";"0"
"70";"FiveZeroFiveFour";"-19990018";"-9999251";"-9999917";"9152";"112563";"-309999889";"18";"-1.7222216E7";"0.123491585";"185";"6";"30.833334";"-10655.376";"0";"-19999998";"200";"9780";"3.1558437";"0.61256856";"132.38603";"0";"0"
"71";"Mr_canana";"193373";"135189";"23848";"35025";"497046";"20008";"716";"27.944134";"0.839463";"730";"24";"30.416666";"23.34267";"4843";"36601";"143893";"8036";"95.13405";"173.79268";"2604.726";"0";"0"
"72";"Seinte";"7778";"476";"3";"7349";"11681";"3";"15";"0.2";"0.03504043";"152";"5";"30.4";"39.952057";"0";"0";"7528";"250";"3.931755";"0.0";"16.933655";"0";"0"
"73";"XY-OnlineShadow";"5468";"1150";"559";"3891";"60738";"538";"52";"10.346154";"0.1948433";"91";"3";"30.333334";"5.401561";"0";"0";"5468";"0";"10.735681";"35.518837";"583.0914";"0";"0"
"74";"karelin74";"-29810617";"-9867239";"-9971149";"-9972191";"530498";"28552";"802";"35.600998";"0.24037762";"816";"27";"30.222221";"-3371.6184";"3449";"-29980667";"159144";"7435";"95.1696";"38.254704";"1170.6566";"22";"0"
"75";"Anthony_ncy";"70761";"62460";"3336";"4972";"123210";"3336";"7";"476.57144";"0.6277836";"211";"7";"30.142857";"34.45873";"0";"0";"70761";"0";"14.210952";"2.490917";"460.56598";"0";"0"
"76";"TWD-K2K";"277693";"208687";"29140";"39970";"1214203";"28839";"559";"51.59034";"0.42553306";"1051";"35";"30.028572";"13.722236";"1844";"47033";"221366";"7450";"224.5349";"18.513098";"4255.915";"0";"0"
"77";"teehee12";"1498";"0";"0";"1500";"1852";"0";"3";"0.0";"0.0";"30";"1";"30.0";"48.53132";"0";"0";"1498";"0";"0.37949657";"0.0";"2.3099563";"0";"0"
"78";"wiiwiiiwii";"2860";"107";"18";"2869";"4438";"15";"25";"0.6";"0.20109151";"58";"2";"29.0";"38.666065";"0";"0";"2858";"2";"5.478281";"0.9488648";"16.57857";"0";"0"
