"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"26";"KILLRWRENCH";"316989";"101529";"102157";"125832";"3782527";"89486";"21148";"4.2314167";"0.28989133";"2095";"1180";"1.7754238";"5.02821";"11158";"3886";"258824";"2892";"9774.191";"892.3148";"21876.406";"36773";"3456"
"27";"zornjeff";"444187";"185147";"73290";"194224";"4614339";"65046";"24309";"2.6757991";"0.26984194";"3687";"552";"6.679348";"5.7757397";"9797";"38116";"136220";"222022";"5439.2437";"3209.5789";"79497.695";"35878";"2154"
"28";"Buckets3";"-3999179434";"-1999723732";"-1999770051";"333198";"9402314";"-1999786494";"2000026606";"-0.99987996";"0.25662664";"6930";"2201";"3.1485689";"-25520.395";"13896";"68224";"-3999361894";"38385";"14458.489";"4370.178";"183739.16";"35610";"26345"
"29";"wwe22";"319381";"112241";"91306";"126416";"3369346";"83179";"37529";"2.2163928";"0.25010246";"2018";"2125";"0.94964707";"5.6874123";"14555";"8989";"245277";"10655";"7243.973";"1828.3";"39370.97";"35513";"4392"
"30";"KoingWolf";"528232";"158853";"205332";"182528";"6502351";"185096";"94137";"1.9662406";"0.29295313";"4185";"2019";"2.0728083";"4.8742247";"140807";"40584";"233326";"58477";"12649.055";"6798.672";"47738.094";"35131";"19907"
"31";"nitto420s";"804057";"148528";"125107";"551771";"47198969";"102038";"97684";"1.0445724";"0.20246997";"10538";"21688";"0.4858908";"1.0221287";"16703";"30487";"719128";"2670";"22002.19";"16078.323";"170553.42";"35017";"52"
"32";"Wyldone6984";"439229";"134086";"162657";"158694";"8541744";"143484";"136203";"1.053457";"0.21485633";"3354";"5941";"0.5645514";"3.0852878";"86163";"48633";"140126";"86540";"18573.082";"5357.749";"97138.875";"33861";"43906"
"33";"ginger-reiki";"292458";"143250";"77380";"80899";"4734400";"67939";"55956";"1.2141504";"0.19506161";"2652";"2816";"0.9417614";"3.706379";"9550";"34372";"143627";"59202";"6863.476";"3590.2659";"60823.945";"33706";"12001"
"34";"tanaciousmak";"334880";"131228";"78090";"129007";"3792713";"66626";"30689";"2.171006";"0.19139281";"2242";"1366";"1.6412884";"5.297738";"127";"68195";"125263";"73685";"5391.2544";"2153.7139";"59009.992";"32939";"34671"
"35";"fuchswagen";"434355";"186076";"113755";"143291";"6865104";"100722";"68404";"1.4724578";"0.16602509";"3506";"3057";"1.146876";"3.7961988";"12233";"60275";"199961";"106906";"8605.655";"3918.399";"132862.19";"32461";"22519"
"36";"PJofSMK";"488536";"176390";"138909";"198140";"12412611";"118192";"104910";"1.1266037";"0.13034391";"4562";"10178";"0.44822165";"2.3614824";"10231";"30348";"287193";"103641";"20307.527";"11537.91";"143182.73";"32325";"24798"
"37";"phillybadazz11";"208703";"100303";"44830";"71609";"2867698";"36510";"30469";"1.1982671";"0.24443042";"1564";"1220";"1.2819672";"4.3666315";"4350";"19522";"96923";"32966";"6532.462";"2587.1038";"13681.469";"32235";"22707"
"38";"PLYMCO_PILGRIM";"325964";"178885";"72452";"82611";"3937654";"62455";"45130";"1.383891";"0.2533113";"2426";"1931";"1.2563438";"4.966876";"20560";"12051";"117102";"139425";"7758.5303";"3867.544";"35201.676";"30920";"5906"
"39";"CinkCobra";"596212";"211088";"151190";"253308";"9388197";"136517";"82812";"1.6485171";"0.19165717";"4622";"5616";"0.8230057";"3.8103929";"28051";"26917";"339292";"144012";"17789.383";"3186.8787";"144334.08";"30692";"27248"
"40";"richardscape";"491620";"229775";"100358";"172372";"8372598";"85885";"96689";"0.8882603";"0.116316885";"3764";"4140";"0.90917873";"3.5230641";"1055";"25479";"234998";"175166";"10263.175";"7878.406";"140620.05";"30350";"24572"
"41";"War_Hyena";"84006";"32663";"17830";"34191";"926255";"14354";"7294";"1.9679189";"0.20884864";"657";"513";"1.2807018";"5.441655";"0";"28";"0";"53896";"1672.8964";"236.84833";"12046.514";"30082";"0"
"42";"Cyberwarrior2000";"219523";"62140";"60281";"99493";"3580251";"48978";"22066";"2.2196138";"0.25461704";"2003";"1342";"1.4925485";"3.6788983";"10827";"39629";"72903";"46212";"6970.9023";"2055.0813";"63177.91";"29950";"20002"
"43";"DiGi__Xx";"253006";"87245";"56831";"112892";"3612148";"51239";"20963";"2.444259";"0.17395902";"1586";"1375";"1.1534545";"4.202585";"101";"57030";"99040";"43502";"2714.1843";"905.3858";"106940.59";"29754";"23579"
"44";"xtreem13";"22601023511";"22600343908";"144267";"560756";"12050894";"130859";"72684";"1.8003825";"0.24330518";"12441";"5954";"2.0895197";"112527.87";"10970";"30508";"22600501645";"444635";"Infinity";"2522.5483";"49294.508";"29055";"6698"
"45";"captain_longjohn";"370982";"132258";"92633";"155055";"6048405";"83324";"54445";"1.5304252";"0.16036567";"2699";"2686";"1.0048399";"3.6801305";"6274";"23072";"239384";"51032";"8646.963";"2851.5752";"142182.27";"28338";"22882"
"46";"Deaaz";"179326";"80942";"45468";"57821";"3311786";"38149";"34802";"1.0961727";"0.15770355";"1829";"2137";"0.8558727";"3.2488694";"250";"6505";"51725";"85591";"5510.6807";"1905.1171";"44412.0";"28309";"6946"
