"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"25";"Hynek-Praha";"2223186";"684565";"502536";"1110894";"40179664";"437171";"350321";"1.2479155";"0.20192759";"17949";"19337";"0.9282205";"3.3198676";"93324";"112686";"1860490";"105883";"39988.984";"31765.777";"414841.9";"8616";"42187"
"26";"Viper_Victorious";"-1848218360";"-875225096";"-973998527";"1005442";"105394";"-974942367";"1000001393";"-0.97494096";"0.21500324";"111";"51";"2.1764705";"-1052176.6";"992";"-1";"-1848220626";"509";"192.91603";"162.0713";"1105.1947";"0";"766"
"27";"MrLoserx";"898487";"63745";"724";"834926";"36405165";"520";"554938";"9.370416E-4";"0.020544302";"17237";"25316";"0.68087375";"1.4808124";"138";"30166";"428793";"338508";"182.11002";"77.73319";"1161.7124";"50";"100832"
"28";"NAVARRO_LPA";"1265185";"351990";"105482";"827245";"27830950";"95405";"56982";"1.6743007";"0.18052454";"15804";"19239";"0.82145643";"2.7275786";"5230";"33139";"611968";"532843";"15609.128";"3544.1724";"246868.7";"1278";"80727"
"29";"markjayw";"2049716";"576492";"693160";"819522";"32743306";"638554";"191097";"3.3415177";"0.14351152";"17200";"12676";"1.356895";"3.7559726";"2888";"233846";"1117303";"469356";"27784.928";"6519.723";"1028886.1";"4039";"222284"
"30";"MrTamco";"889790";"71630";"695";"818557";"37707454";"511";"512597";"9.968845E-4";"0.12107939";"16822";"27117";"0.6203489";"1.4158313";"370";"22923";"399735";"366912";"118.46391";"85.22751";"1274.9751";"250";"99600"
"31";"shln4680";"8650759";"6485942";"1364858";"817659";"21069639";"1351403";"68669";"19.679958";"0.25749972";"18325";"3867";"4.738816";"24.634762";"10963";"117349";"8279361";"180329";"12511.528";"8004.269";"174700.25";"45828";"16929"
"32";"seiichik";"1197127";"310885";"102120";"808955";"28284230";"94199";"54338";"1.733575";"0.16832276";"15009";"17314";"0.86687076";"2.5394936";"6870";"14423";"610733";"517107";"11434.488";"4064.2986";"190407.22";"605";"47389"
"33";"MrLuici";"855066";"47578";"1538";"807591";"58724450";"1139";"621172";"0.0018336306";"0.22403713";"17024";"33506";"0.5080881";"0.87363887";"607";"3599";"539955";"210921";"183.458";"176.65504";"1500.5376";"300";"99684"
"34";"Pat8143";"906326";"91798";"21903";"794993";"74199194";"18241";"12270";"1.486634";"0.19547674";"16965";"35201";"0.48194653";"0.73288614";"383";"40406";"775786";"70024";"5193.261";"1204.492";"12883.876";"234";"19493"
"35";"Rantanplany";"832849";"32910";"12320";"789042";"36722113";"11549";"3931";"2.9379294";"0.30127996";"16585";"26535";"0.62502354";"1.3607861";"6359";"7668";"405566";"332505";"1027.0581";"981.14886";"22868.75";"350";"80401"
"36";"AncientZeus";"1909168";"1148686";"915206";"721742";"697959";"34660";"3340";"10.377246";"0.5045486";"1078";"472";"2.2838984";"164.12149";"674";"49";"1893004";"2552";"Infinity";"52.157997";"4149.4106";"12742";"147"
"37";"GUIZBO";"1466687";"515013";"296062";"718705";"22485527";"280299";"122710";"2.2842393";"0.20905803";"11951";"11322";"1.0555556";"3.9136825";"10784";"33470";"1312159";"85598";"Infinity";"3694.3745";"196589.84";"6841";"17835"
"38";"MrThomaMi";"753406";"35623";"918";"718309";"68934921";"681";"586043";"0.0011620307";"0.19776145";"15644";"32961";"0.47462153";"0.65575415";"384";"875";"522282";"132367";"151.31877";"73.17253";"1253.8531";"650";"96848"
"39";"vxRRR";"1013728";"229041";"109920";"695244";"26435591";"92222";"86759";"1.0629675";"0.12676512";"14865";"21703";"0.68492836";"2.3008254";"3936";"24641";"269283";"700580";"23244.518";"4200.7163";"177494.72";"2378";"12910"
"40";"Ooghij-Miqtxa";"1101862";"296720";"164318";"666963";"22978389";"150775";"83470";"1.8063376";"0.26467133";"13162";"17506";"0.7518565";"2.8771262";"7748";"25968";"835560";"213808";"18914.725";"5413.0737";"97331.86";"13359";"5419"
"41";"Papito8143";"12977862222";"12977146013";"83836";"648137";"51666119";"67988";"67533";"1.0067375";"0.18288067";"14436";"26345";"0.54795974";"15071.226";"966";"21890";"12977712021";"98723";"23473.281";"3866.8333";"46032.406";"5037";"23585"
"42";"LOBO1969";"1729576";"840634";"332189";"628863";"29066324";"296975";"329623";"0.90095353";"0.18439226";"11090";"12459";"0.8901196";"3.570268";"15118";"17936";"1617599";"45725";"53862.773";"22505.275";"299138.56";"17438";"15760"
"43";"freakyevil";"1294318";"484532";"220832";"617917";"20426719";"208348";"127656";"1.632105";"0.18384";"10662";"12410";"0.8591459";"3.801838";"11407";"36655";"791853";"414031";"20216.826";"14896.408";"549925.2";"7387";"32985"
"44";"kenneth1j";"1003062535";"1001565420";"928367";"604242";"23985659";"892854";"210849";"4.2345657";"0.21952285";"10395";"10462";"0.9935959";"2509.1555";"118926";"34424";"1002713534";"40316";"45121.86";"16650.502";"125596.98";"116895";"38440"
"45";"ALWA7SH_KSA";"1417297";"602892";"290119";"597817";"20451082";"275575";"146334";"1.8831918";"0.1574547";"10651";"8661";"1.2297657";"4.1581087";"13762";"25819";"1291901";"69351";"23511.678";"13952.706";"300509.62";"9748";"6716"
