"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"27";"karyo86";"629803";"173403";"192036";"275420";"14106697";"180118";"91231";"1.974307";"0.13677184";"4484";"5138";"0.8727131";"2.6787405";"566";"10519";"383264";"224110";"14331.692";"3876.1467";"452892.47";"6814";"4530"
"28";"titix";"763202";"293020";"206212";"288118";"19642476";"186419";"194688";"0.9575269";"0.14370671";"5249";"7427";"0.7067457";"2.3312805";"1247";"73976";"639083";"28435";"21844.379";"19410.17";"450698.84";"1951";"18510"
"29";"Dark__Falcon";"700640";"238593";"224923";"253989";"15291639";"211391";"123098";"1.7172577";"0.17776504";"4873";"4243";"1.1484798";"2.74911";"3988";"29230";"645614";"15570";"12996.589";"7225.594";"434089.1";"2281";"3957"
"30";"xxLuckyLukexx";"3002040";"780178";"196106";"2052245";"67057660";"178898";"85672";"2.0881734";"0.17810413";"38694";"47573";"0.8133605";"2.6860826";"5172";"23962";"1287856";"1519196";"25820.314";"15703.549";"428875.53";"1623";"164231"
"31";"ARES-21";"530873";"211654";"138791";"194664";"18446587";"127499";"151154";"0.84350395";"0.12829623";"4303";"9991";"0.4306876";"1.7267356";"1253";"809";"524054";"3357";"22116.832";"11126.913";"422862.84";"327";"1073"
"32";"weehock";"953759";"364025";"283686";"330963";"17640385";"260155";"142941";"1.8200166";"0.15267502";"5956";"6165";"0.96609896";"3.2440076";"8355";"15359";"895124";"27238";"23671.244";"10658.938";"417454.16";"4526";"3157"
"33";"Hynek-Praha";"2223525";"684604";"502665";"1111072";"40186976";"437277";"350403";"1.247926";"0.20192778";"17952";"19339";"0.92827964";"3.3197696";"93324";"112686";"1860829";"105883";"39999.426";"31773.787";"414898.2";"8616";"42187"
"34";"MackDaddy4Real";"822801";"310524";"247773";"285808";"17006662";"226447";"109494";"2.0681224";"0.21395782";"5802";"6623";"0.8760381";"2.902866";"2125";"10820";"789131";"12696";"19897.455";"10129.802";"414021.34";"3867";"4162"
"35";"merecas";"519601";"184691";"186186";"169929";"13229696";"175642";"119877";"1.4651852";"0.15334024";"3267";"5004";"0.6528777";"2.3565211";"756";"3046";"509231";"5701";"11546.12";"7103.612";"413518.88";"633";"234"
"36";"kirk191191";"864564";"239292";"278185";"394623";"18345210";"260320";"188261";"1.3827611";"0.16693456";"7740";"10351";"0.74775386";"2.8276503";"13644";"22811";"624091";"189064";"28762.85";"6478.5664";"406357.56";"8788";"6166"
"37";"FUSTRCLUK";"466244";"79616";"195786";"201962";"11887386";"178545";"28892";"6.1797385";"0.1339106";"4741";"4634";"1.0230902";"2.3533046";"0";"25933";"371640";"28013";"10073.485";"4545.373";"402895.84";"16345";"24313"
"38";"KENICHI526";"1181363";"467911";"237991";"502063";"12254054";"226245";"54483";"4.15258";"0.17855929";"8090";"3005";"2.6921797";"5.7843533";"5532";"67084";"861835";"237191";"15352.881";"2486.628";"400079.1";"5750";"3971"
"39";"mys3riou5";"-1999395677";"-999816815";"-999791636";"242184";"13530185";"-999807035";"1000128669";"-0.99967843";"0.18771753";"3916";"8420";"0.46508312";"-8866.379";"18659";"18041";"-1999466835";"24506";"13163.252";"6721.901";"398035.8";"4220";"5732"
"40";"wjavi6";"798592";"298839";"231840";"302271";"17334776";"212889";"141258";"1.5070934";"0.17058195";"5949";"7955";"0.7478315";"2.7641268";"5101";"14841";"725211";"43068";"21840.832";"11690.989";"396347.3";"4707";"5664"
"41";"Montana_GT";"526232";"147299";"188328";"203194";"12893785";"178509";"89630";"1.9916211";"0.15648542";"3941";"6126";"0.64332354";"2.4487705";"1554";"14987";"493097";"12280";"14660.063";"6071.612";"390537.0";"1962";"2352"
"42";"PigTacular";"1180410";"510915";"242077";"445651";"20933748";"220856";"244585";"0.9029826";"0.16092457";"7833";"7004";"1.1183609";"3.3832736";"3244";"5752";"732963";"437354";"26133.062";"23553.457";"374685.03";"373";"724"
"43";"DERlauteNINJA";"805546";"248845";"200313";"386790";"13554719";"191241";"133776";"1.4295614";"0.16270623";"6316";"6846";"0.9225825";"3.5657516";"27231";"59083";"537137";"152451";"15750.667";"4526.1846";"370993.5";"9607";"20037"
"44";"ryderq";"712750";"251761";"254944";"232431";"15199869";"238802";"115454";"2.0683734";"0.18963215";"5108";"8153";"0.62651783";"2.8135111";"7696";"12061";"657268";"23027";"17408.979";"6342.253";"366205.66";"2756";"9942"
"45";"martybbad";"655267";"150106";"216970";"309931";"11663905";"206478";"106311";"1.9422073";"0.14137442";"5009";"4624";"1.0832613";"3.3707423";"38390";"112860";"459249";"24809";"11329.18";"3896.4714";"365136.2";"1515";"18444"
"46";"I_DID_IT_JEJE";"1167148";"373124";"342375";"500633";"17370350";"321673";"178639";"1.8006874";"0.14803763";"7538";"7741";"0.973776";"4.031518";"82146";"84506";"921702";"46574";"25828.979";"6192.543";"364512.1";"19283";"12937"
"47";"hitmakapro";"5180794743";"5480210069";"-99730831";"-99630938";"21917596";"236975";"204039";"1.1614201";"0.14673872";"7288";"10338";"0.70497197";"14182.5625";"1690";"8969";"5180737306";"44130";"39767.03";"25691.186";"362020.75";"1464";"1184"
"48";"Amorfus1";"399776";"138132";"129512";"142586";"19089900";"112779";"105615";"1.0678313";"0.105302356";"3341";"7741";"0.43159798";"1.2565053";"300";"601";"397521";"1046";"23211.705";"7471.0796";"358391.22";"55";"253"
"49";"CHAMMOND";"240668";"73915";"82367";"91758";"10627318";"79429";"64696";"1.2277266";"0.11507725";"2013";"11166";"0.18027942";"1.3587699";"1007";"4195";"166130";"62034";"5799.4053";"1420.6718";"355015.8";"702";"6600"
"50";"ripping";"504878";"120962";"138724";"254528";"9104905";"129180";"70806";"1.8244216";"0.17617403";"5554";"5592";"0.9932046";"3.3270724";"13322";"315646";"78490";"80834";"4046.381";"1221.379";"353392.78";"8587";"7999"
"51";"camvnyc";"843354";"360026";"197447";"298939";"13786585";"185200";"114517";"1.6172271";"0.1541074";"4668";"2312";"2.019031";"3.6703243";"193";"889";"839129";"2381";"16300.999";"10256.533";"353109.62";"97";"665"
"52";"sleepy75";"705933";"205276";"204045";"305565";"11200941";"187806";"73924";"2.540528";"0.213572";"4466";"3801";"1.1749539";"3.7814662";"90";"30130";"586311";"52718";"10861.456";"3260.125";"352471.9";"10800";"25884"
"53";"Aced14";"1360863";"638336";"282181";"460759";"17792533";"251060";"241818";"1.0382189";"0.12580995";"6545";"2223";"2.9442196";"4.589104";"666";"74";"1355164";"2004";"29839.168";"14569.565";"352458.3";"64";"2891"
"54";"lil-bx99";"306342";"72638";"126756";"116667";"8529917";"120783";"51493";"2.3456197";"0.117165826";"1748";"4015";"0.43536738";"2.15483";"5343";"4905";"294415";"350";"5931.0996";"919.95105";"352000.9";"795";"534"
